InvoiceNo,InvoiceDate,CustomerID
555737,07/06/2011 09:19,16153
555738,07/06/2011 09:44,16825
555739,07/06/2011 09:49,12380
555740,07/06/2011 09:51,18226
555741,07/06/2011 10:05,16817
555742,07/06/2011 10:34,16949
555743,07/06/2011 10:42,12868
555744,07/06/2011 10:44,18072
555745,07/06/2011 10:46,14462
555746,07/06/2011 10:55,14606
555751,07/06/2011 11:07,16462
555759,07/06/2011 11:10,13220
555798,07/06/2011 11:32,16422
555808,07/06/2011 11:39,14867
555810,07/06/2011 11:39,17091
555813,07/06/2011 11:40,13643
555815,07/06/2011 11:47,13089
555816,07/06/2011 11:49,13089
555817,07/06/2011 11:51,17091
555818,07/06/2011 11:59,13784
555819,07/06/2011 12:00,15073
555820,07/06/2011 12:01,16133
555829,07/06/2011 12:18,13330
555832,07/06/2011 12:19,15969
555834,07/06/2011 12:31,12891
555835,07/06/2011 12:34,14525
555836,07/06/2011 12:36,13098
555839,07/06/2011 12:39,13283
555840,07/06/2011 12:46,15805
555841,07/06/2011 12:47,14583
555842,07/06/2011 12:54,17874
555843,07/06/2011 13:00,12584
555844,07/06/2011 13:10,14711
555845,07/06/2011 13:19,17015
555846,07/06/2011 13:21,14180
555847,07/06/2011 13:27,14880
555848,07/06/2011 13:31,16081
555849,07/06/2011 13:33,13266
555850,07/06/2011 13:35,16550
555851,07/06/2011 13:37,13050
555852,07/06/2011 13:38,17429
555853,07/06/2011 13:44,14375
555854,07/06/2011 13:47,12748
555855,07/06/2011 13:56,15311
555856,07/06/2011 14:02,17124
555857,07/06/2011 14:03,16393
555858,07/06/2011 14:12,14911
555859,07/06/2011 14:22,17987
555861,07/06/2011 14:27,12990
555862,07/06/2011 14:28,12757
555863,07/06/2011 14:28,17026
555865,07/06/2011 14:30,14530
555866,07/06/2011 14:38,16841
555870,07/06/2011 15:03,17707
555871,07/06/2011 15:04,18073
555872,07/06/2011 15:04,13395
555875,07/06/2011 15:17,12748
555876,07/06/2011 15:28,15799
555884,07/06/2011 15:44,17389
555896,07/06/2011 16:04,15640
555916,07/06/2011 16:16,14958
555917,07/06/2011 16:21,17854
555918,07/06/2011 16:21,16098
555920,07/06/2011 16:35,18102
555921,07/06/2011 16:42,15449
555928,08/06/2011 08:02,12383
555929,08/06/2011 08:12,16525
555930,08/06/2011 08:26,14745
555931,08/06/2011 08:31,17828
555932,08/06/2011 08:46,14217
555933,08/06/2011 08:49,12567
555934,08/06/2011 08:51,15061
555936,08/06/2011 09:16,12567
555937,08/06/2011 09:39,12683
555938,08/06/2011 09:58,14257
555939,08/06/2011 09:58,17659
555940,08/06/2011 10:10,14191
555941,08/06/2011 10:10,12726
555942,08/06/2011 10:14,15743
555943,08/06/2011 10:15,13520
555944,08/06/2011 10:36,16955
555945,08/06/2011 10:36,17409
555946,08/06/2011 10:43,17238
555947,08/06/2011 10:45,14911
555948,08/06/2011 10:49,13752
555949,08/06/2011 10:50,16626
555950,08/06/2011 10:51,17966
555979,08/06/2011 11:18,15039
556009,08/06/2011 11:37,18221
556010,08/06/2011 11:43,17414
556016,08/06/2011 11:54,18092
556017,08/06/2011 11:56,15382
556018,08/06/2011 11:57,15382
556019,08/06/2011 12:02,18092
556020,08/06/2011 12:03,13571
556021,08/06/2011 12:03,12921
556022,08/06/2011 12:04,12921
556023,08/06/2011 12:21,14527
556024,08/06/2011 12:21,12808
556032,08/06/2011 12:35,15159
556034,08/06/2011 12:36,16672
556035,08/06/2011 12:36,15159
556036,08/06/2011 12:37,15159
556038,08/06/2011 12:38,13184
556039,08/06/2011 12:40,13001
556040,08/06/2011 12:42,14622
556041,08/06/2011 12:44,17954
556042,08/06/2011 12:44,14367
556043,08/06/2011 12:49,14078
556044,08/06/2011 12:50,15764
556045,08/06/2011 12:54,15764
556047,08/06/2011 12:57,12901
556048,08/06/2011 13:00,15609
556049,08/06/2011 13:00,16013
556050,08/06/2011 13:04,14367
556051,08/06/2011 13:09,13742
556052,08/06/2011 13:14,13742
556053,08/06/2011 13:15,15400
556054,08/06/2011 13:26,14561
556055,08/06/2011 13:33,14477
556056,08/06/2011 13:35,17841
556058,08/06/2011 13:54,13985
556059,08/06/2011 13:56,13630
556060,08/06/2011 14:03,14911
556062,08/06/2011 14:06,15189
556063,08/06/2011 14:09,14587
556064,08/06/2011 14:20,13777
556065,08/06/2011 14:29,14829
556066,08/06/2011 14:32,16872
556067,08/06/2011 14:35,12748
556068,08/06/2011 14:39,12748
556070,08/06/2011 14:51,17873
556071,08/06/2011 14:52,15974
556072,08/06/2011 14:57,16126
556073,08/06/2011 15:05,16358
556079,08/06/2011 15:18,18229
556084,08/06/2011 15:23,17491
556097,08/06/2011 15:31,15809
556098,08/06/2011 15:36,16832
556099,08/06/2011 15:38,13162
556100,08/06/2011 16:00,15238
556102,08/06/2011 16:15,13115
556103,08/06/2011 16:18,16011
556104,08/06/2011 16:34,13875
556105,08/06/2011 16:39,13466
556106,08/06/2011 16:54,14056
556107,08/06/2011 17:09,17360
556109,09/06/2011 07:53,13741
556110,09/06/2011 08:45,13856
556111,09/06/2011 09:16,13004
556112,09/06/2011 09:28,13265
556113,09/06/2011 09:32,13510
556114,09/06/2011 09:36,12569
556115,09/06/2011 09:39,15241
556116,09/06/2011 09:44,15214
556118,09/06/2011 09:54,13811
556119,09/06/2011 10:05,12594
556120,09/06/2011 10:06,16722
556121,09/06/2011 10:09,15855
556125,09/06/2011 10:20,12947
556126,09/06/2011 10:23,14911
556127,09/06/2011 10:23,12406
556128,09/06/2011 10:31,13038
556129,09/06/2011 10:46,14060
556130,09/06/2011 10:48,15738
556139,09/06/2011 11:05,14231
556179,09/06/2011 11:27,13756
556181,09/06/2011 11:32,15407
556182,09/06/2011 11:35,16892
556183,09/06/2011 11:37,13134
556184,09/06/2011 11:39,16592
556185,09/06/2011 11:40,16592
556186,09/06/2011 11:46,14241
556187,09/06/2011 11:49,15296
556189,09/06/2011 11:57,15615
556190,09/06/2011 12:01,15780
556191,09/06/2011 12:02,14501
556192,09/06/2011 12:02,15615
556193,09/06/2011 12:04,14132
556194,09/06/2011 12:20,12483
556195,09/06/2011 12:21,16745
556196,09/06/2011 12:27,18065
556197,09/06/2011 12:27,18065
556198,09/06/2011 12:30,14963
556199,09/06/2011 12:40,16170
556201,09/06/2011 13:01,12347
556202,09/06/2011 13:08,14606
556203,09/06/2011 13:09,12399
556204,09/06/2011 13:16,17169
556205,09/06/2011 13:37,15827
556206,09/06/2011 13:46,14911
556207,09/06/2011 13:50,17372
556208,09/06/2011 13:51,14040
556214,09/06/2011 14:14,14913
556216,09/06/2011 14:15,15252
556218,09/06/2011 14:18,17731
556219,09/06/2011 14:19,17731
556222,09/06/2011 14:23,17522
556228,09/06/2011 14:26,13538
556229,09/06/2011 14:43,12839
556230,09/06/2011 14:45,17402
556234,09/06/2011 15:27,17961
556235,09/06/2011 15:29,12778
556236,09/06/2011 15:34,16818
556238,09/06/2011 15:35,13397
556239,09/06/2011 15:48,15712
556240,09/06/2011 15:55,18041
556241,09/06/2011 16:04,12597
556244,09/06/2011 16:08,15867
556245,09/06/2011 16:10,17841
556246,09/06/2011 16:16,16113
556247,09/06/2011 16:16,15058
556248,09/06/2011 16:33,15681
556249,09/06/2011 16:34,15681
556252,09/06/2011 16:44,16779
556253,09/06/2011 16:55,17652
556254,09/06/2011 16:57,13213
556255,09/06/2011 17:27,18102
556256,09/06/2011 17:37,14309
556257,09/06/2011 17:47,17576
556258,09/06/2011 17:48,12694
556259,09/06/2011 17:53,12721
556263,09/06/2011 18:41,13969
556264,09/06/2011 18:42,16107
556266,09/06/2011 19:26,13900
556267,09/06/2011 19:33,13694
556271,09/06/2011 19:40,17483
556279,09/06/2011 19:55,14562
556280,09/06/2011 20:03,14584
556282,10/06/2011 08:24,15679
556283,10/06/2011 08:50,15628
556284,10/06/2011 08:54,17115
556285,10/06/2011 09:10,13686
556288,10/06/2011 09:23,13426
556290,10/06/2011 09:23,17088
556296,10/06/2011 09:44,15114
556298,10/06/2011 10:05,16581
556302,10/06/2011 10:24,15267
556303,10/06/2011 10:26,17064
556304,10/06/2011 10:29,12840
556305,10/06/2011 10:38,12643
556318,10/06/2011 10:49,16767
556323,10/06/2011 10:59,17819
556325,10/06/2011 11:20,17234
556329,10/06/2011 11:28,14573
556330,10/06/2011 11:29,17797
556341,10/06/2011 11:36,16614
556365,10/06/2011 11:44,16370
556386,10/06/2011 11:49,16668
556397,10/06/2011 11:52,16029
556408,10/06/2011 11:54,13533
556413,10/06/2011 12:01,16005
556415,10/06/2011 12:19,12409
556416,10/06/2011 12:19,15527
556417,10/06/2011 12:24,14543
556419,10/06/2011 12:30,15411
556425,10/06/2011 12:51,14178
556426,10/06/2011 13:18,16729
556432,10/06/2011 13:59,16184
556434,10/06/2011 14:06,14895
556435,10/06/2011 14:08,14895
556437,10/06/2011 14:31,14077
556439,10/06/2011 14:46,18061
556440,10/06/2011 14:51,14401
556441,10/06/2011 15:07,14415
556442,10/06/2011 15:22,15098
556443,10/06/2011 15:28,12712
556444,10/06/2011 15:28,15098
556446,10/06/2011 15:33,15098
556447,10/06/2011 15:37,15632
556454,10/06/2011 16:37,12947
556455,10/06/2011 16:46,15856
556456,10/06/2011 16:47,12748
556460,12/06/2011 09:56,14276
556461,12/06/2011 10:15,13798
556462,12/06/2011 10:46,14450
556463,12/06/2011 10:47,12583
556464,12/06/2011 10:53,18281
556465,12/06/2011 11:04,14984
556466,12/06/2011 11:07,15465
556467,12/06/2011 11:17,13232
556468,12/06/2011 11:26,14878
556469,12/06/2011 11:37,12516
556470,12/06/2011 11:41,15291
556471,12/06/2011 11:47,16466
556472,12/06/2011 11:48,16633
556473,12/06/2011 12:00,17265
556474,12/06/2011 12:01,16007
556475,12/06/2011 12:03,18109
556476,12/06/2011 12:08,17175
556477,12/06/2011 12:20,12841
556478,12/06/2011 12:34,13069
556479,12/06/2011 12:50,16983
556480,12/06/2011 12:55,13617
556481,12/06/2011 13:00,16115
556482,12/06/2011 13:04,17242
556483,12/06/2011 13:12,14823
556484,12/06/2011 13:17,16938
556485,12/06/2011 13:21,17211
556486,12/06/2011 13:22,17422
556487,12/06/2011 13:51,17289
556488,12/06/2011 13:52,16018
556489,12/06/2011 13:59,14704
556490,12/06/2011 14:08,13078
556491,12/06/2011 14:15,16794
556492,12/06/2011 14:48,15939
556494,12/06/2011 14:57,17802
556495,12/06/2011 15:14,18069
556496,12/06/2011 15:20,14397
556497,12/06/2011 15:31,15271
556498,12/06/2011 15:57,17961
556500,13/06/2011 07:58,13468
556501,13/06/2011 08:40,16700
556502,13/06/2011 08:43,13761
556503,13/06/2011 08:44,13517
556504,13/06/2011 08:47,13936
556505,13/06/2011 09:43,17381
556506,13/06/2011 09:44,17381
556507,13/06/2011 09:55,12567
556508,13/06/2011 10:10,16342
556509,13/06/2011 10:33,12708
556510,13/06/2011 10:36,14911
556512,13/06/2011 10:44,14688
556517,13/06/2011 10:52,12481
556519,13/06/2011 10:54,16794
556520,13/06/2011 11:10,14177
556521,13/06/2011 11:15,14573
556523,13/06/2011 11:24,16938
556526,13/06/2011 11:33,12732
556527,13/06/2011 11:33,16205
556528,13/06/2011 11:36,13269
556529,13/06/2011 11:41,12714
556531,13/06/2011 11:49,15491
556533,13/06/2011 12:05,15625
556534,13/06/2011 12:19,15036
556536,13/06/2011 12:36,17795
556537,13/06/2011 12:38,17725
556538,13/06/2011 12:42,15845
556539,13/06/2011 12:44,13589
556540,13/06/2011 12:51,13552
556541,13/06/2011 12:52,13552
556542,13/06/2011 12:52,14719
556571,13/06/2011 13:13,13018
556572,13/06/2011 13:25,15311
556573,13/06/2011 13:32,14667
556574,13/06/2011 13:41,16209
556575,13/06/2011 13:44,17027
556576,13/06/2011 13:55,14606
556577,13/06/2011 14:12,17579
556578,13/06/2011 14:13,12472
556579,13/06/2011 14:16,15069
556580,13/06/2011 14:20,17719
556596,13/06/2011 14:29,17349
556629,13/06/2011 14:55,14841
556630,13/06/2011 14:59,13999
556631,13/06/2011 14:59,13080
556632,13/06/2011 15:09,16987
556641,13/06/2011 15:44,13663
556642,13/06/2011 15:47,17236
556667,13/06/2011 16:25,15838
556670,13/06/2011 16:29,15838
556671,13/06/2011 16:33,17841
556672,13/06/2011 17:08,13742
556680,14/06/2011 08:03,13971
556681,14/06/2011 09:41,12826
556682,14/06/2011 09:42,15358
556683,14/06/2011 09:43,15358
556684,14/06/2011 09:57,12901
556685,14/06/2011 10:00,14503
556714,14/06/2011 10:49,14680
556718,14/06/2011 11:02,16013
556719,14/06/2011 11:21,17428
556720,14/06/2011 11:22,17428
556721,14/06/2011 11:23,15218
556722,14/06/2011 11:23,17428
556723,14/06/2011 11:25,18102
556724,14/06/2011 11:26,16745
556725,14/06/2011 11:28,18102
556726,14/06/2011 11:31,18102
556727,14/06/2011 11:33,17675
556728,14/06/2011 11:36,15719
556731,14/06/2011 11:41,18283
556732,14/06/2011 11:47,15039
556733,14/06/2011 11:53,16919
556734,14/06/2011 12:00,13476
556740,14/06/2011 12:06,17346
556746,14/06/2011 12:08,17644
556751,14/06/2011 12:09,15251
556767,14/06/2011 12:17,18073
556768,14/06/2011 12:21,17243
556776,14/06/2011 12:24,14730
556777,14/06/2011 12:31,14426
556778,14/06/2011 12:41,16712
556779,14/06/2011 12:45,16774
556780,14/06/2011 12:46,14524
556781,14/06/2011 12:47,13384
556782,14/06/2011 13:04,14871
556783,14/06/2011 13:15,13408
556784,14/06/2011 13:15,14461
556785,14/06/2011 13:17,13408
556786,14/06/2011 13:18,13408
556788,14/06/2011 13:40,15129
556789,14/06/2011 13:40,15129
556790,14/06/2011 13:48,15656
556791,14/06/2011 13:51,16928
556792,14/06/2011 13:52,17043
556794,14/06/2011 14:06,13720
556795,14/06/2011 14:29,15912
556797,14/06/2011 14:49,17101
556804,14/06/2011 15:14,15125
556805,14/06/2011 15:15,15125
556806,14/06/2011 15:16,15125
556808,14/06/2011 15:45,17749
556809,14/06/2011 16:48,17179
556811,14/06/2011 16:52,14997
556814,15/06/2011 08:34,14852
556815,15/06/2011 08:36,14852
556816,15/06/2011 09:01,12437
556817,15/06/2011 09:33,14609
556819,15/06/2011 10:21,12682
556820,15/06/2011 10:22,12682
556822,15/06/2011 10:22,17155
556827,15/06/2011 10:29,15134
556828,15/06/2011 10:39,17284
556829,15/06/2011 10:51,12809
556830,15/06/2011 11:01,15874
556831,15/06/2011 11:27,13631
556842,15/06/2011 11:29,13631
556845,15/06/2011 11:30,17511
556876,15/06/2011 11:56,16241
556878,15/06/2011 12:01,15574
556879,15/06/2011 12:07,16461
556881,15/06/2011 12:15,17389
556882,15/06/2011 12:21,14395
556883,15/06/2011 12:24,13343
556885,15/06/2011 12:32,18073
556886,15/06/2011 12:34,12624
556887,15/06/2011 12:36,14606
556889,15/06/2011 12:39,16644
556890,15/06/2011 12:48,17581
556891,15/06/2011 12:48,17581
556892,15/06/2011 12:50,17581
556903,15/06/2011 12:55,14527
556905,15/06/2011 13:05,16904
556906,15/06/2011 13:07,12843
556908,15/06/2011 13:23,18165
556909,15/06/2011 13:23,17536
556910,15/06/2011 13:25,12748
556912,15/06/2011 13:26,15005
556913,15/06/2011 13:26,16523
556914,15/06/2011 13:34,12877
556915,15/06/2011 13:35,15036
556916,15/06/2011 13:35,16898
556917,15/06/2011 13:37,12415
556918,15/06/2011 13:37,12415
556921,15/06/2011 13:50,16038
556922,15/06/2011 13:56,12748
556926,15/06/2011 14:26,16324
556927,15/06/2011 14:47,14156
556928,15/06/2011 14:48,14156
556929,15/06/2011 15:12,15611
556931,15/06/2011 15:35,15864
556935,15/06/2011 15:57,17651
556937,15/06/2011 16:05,17716
556942,15/06/2011 16:42,14222
556953,16/06/2011 08:16,14911
556954,16/06/2011 08:38,15585
556956,16/06/2011 09:04,13694
556958,16/06/2011 09:15,17490
556959,16/06/2011 09:17,16739
556960,16/06/2011 09:28,14844
556961,16/06/2011 09:34,16276
556964,16/06/2011 09:46,16145
556965,16/06/2011 09:49,15129
556967,16/06/2011 10:04,17193
556968,16/06/2011 10:09,12980
556969,16/06/2011 10:11,16257
556970,16/06/2011 10:18,13082
556971,16/06/2011 10:19,13082
556972,16/06/2011 10:23,17193
556977,16/06/2011 10:42,17446
556998,16/06/2011 10:48,16672
557002,16/06/2011 10:49,16672
557005,16/06/2011 11:24,13700
557006,16/06/2011 11:29,14282
557007,16/06/2011 11:30,12484
557008,16/06/2011 11:38,16729
557009,16/06/2011 11:38,14321
557010,16/06/2011 11:48,14289
557011,16/06/2011 11:50,16279
557012,16/06/2011 11:51,18241
557013,16/06/2011 12:05,15044
557014,16/06/2011 12:10,12971
557015,16/06/2011 12:11,14735
557016,16/06/2011 12:29,16942
557017,16/06/2011 12:29,13199
557018,16/06/2011 12:36,14285
557019,16/06/2011 12:45,15907
557020,16/06/2011 12:51,13246
557021,16/06/2011 12:55,17642
557023,16/06/2011 13:04,16225
557026,16/06/2011 13:14,16571
557027,16/06/2011 13:24,12816
557032,16/06/2011 13:46,16011
557033,16/06/2011 13:48,13826
557034,16/06/2011 13:50,13627
557038,16/06/2011 13:57,14037
557039,16/06/2011 13:57,16814
557040,16/06/2011 14:22,14243
557041,16/06/2011 14:24,13575
557042,16/06/2011 14:26,13004
557055,16/06/2011 14:45,12621
557056,16/06/2011 14:46,12621
557057,16/06/2011 14:46,16843
557058,16/06/2011 14:47,16843
557063,16/06/2011 15:01,17368
557064,16/06/2011 15:07,13263
557065,16/06/2011 15:08,17157
557066,16/06/2011 15:10,17463
557067,16/06/2011 15:12,13098
557068,16/06/2011 15:17,13263
557069,16/06/2011 15:22,12562
557070,16/06/2011 15:28,14755
557089,16/06/2011 15:36,13576
557092,16/06/2011 15:39,12908
557100,16/06/2011 15:47,16027
557103,16/06/2011 15:49,16852
557109,16/06/2011 16:06,15694
557110,16/06/2011 16:26,17865
557113,16/06/2011 16:39,16266
557114,16/06/2011 16:43,13951
557115,16/06/2011 16:47,14107
557116,16/06/2011 16:57,15219
557117,16/06/2011 17:04,14849
557118,16/06/2011 17:05,14849
557119,16/06/2011 17:08,17416
557120,16/06/2011 17:12,15669
557121,16/06/2011 17:35,14062
557122,16/06/2011 17:37,16558
557123,16/06/2011 17:56,15555
557124,16/06/2011 18:19,16359
557125,16/06/2011 18:40,17450
557126,16/06/2011 19:21,18168
557127,16/06/2011 19:40,15014
557128,16/06/2011 19:49,14765
557129,16/06/2011 19:59,17841
557130,17/06/2011 08:09,14005
557131,17/06/2011 08:52,13456
557132,17/06/2011 08:57,13107
557133,17/06/2011 09:11,17306
557134,17/06/2011 09:12,17306
557135,17/06/2011 09:12,17306
557136,17/06/2011 09:23,14911
557141,17/06/2011 09:54,16779
557143,17/06/2011 10:12,13090
557144,17/06/2011 10:17,13113
557145,17/06/2011 10:43,17139
557146,17/06/2011 10:44,17139
557147,17/06/2011 10:51,12408
557149,17/06/2011 11:01,17961
557150,17/06/2011 11:02,15555
557152,17/06/2011 11:06,15296
557153,17/06/2011 11:07,13735
557208,17/06/2011 11:38,16172
557210,17/06/2011 11:49,18118
557211,17/06/2011 11:49,15513
557212,17/06/2011 12:06,12901
557213,17/06/2011 12:16,15021
557214,17/06/2011 12:20,17677
557215,17/06/2011 12:22,17677
557216,17/06/2011 12:23,17677
557217,17/06/2011 12:30,17426
557218,17/06/2011 12:31,17426
557219,17/06/2011 12:39,14776
557220,17/06/2011 12:40,14776
557221,17/06/2011 13:01,16869
557222,17/06/2011 13:14,14936
557223,17/06/2011 13:17,13647
557225,17/06/2011 13:37,15311
557226,17/06/2011 13:39,15805
557227,17/06/2011 13:40,15805
557228,17/06/2011 13:42,15805
557230,17/06/2011 13:57,15181
557232,17/06/2011 14:28,12463
557233,17/06/2011 14:44,15356
557235,17/06/2011 14:45,17204
557237,17/06/2011 14:46,17204
557247,17/06/2011 15:09,12731
557248,17/06/2011 15:22,14491
557250,17/06/2011 15:59,12748
557251,17/06/2011 16:07,14085
557252,17/06/2011 16:23,17961
557255,19/06/2011 10:11,17616
557256,19/06/2011 10:20,17282
557257,19/06/2011 10:34,14051
557258,19/06/2011 10:35,12951
557259,19/06/2011 10:38,15909
557260,19/06/2011 10:39,17932
557261,19/06/2011 10:53,13005
557262,19/06/2011 10:55,16923
557263,19/06/2011 11:08,14646
557264,19/06/2011 11:09,13618
557265,19/06/2011 11:10,13097
557266,19/06/2011 11:14,14878
557267,19/06/2011 11:23,16805
557268,19/06/2011 11:26,13097
557270,19/06/2011 11:36,14162
557271,19/06/2011 11:41,17769
557272,19/06/2011 11:42,17368
557273,19/06/2011 11:44,16050
557274,19/06/2011 11:44,14004
557275,19/06/2011 11:45,15544
557276,19/06/2011 12:05,16931
557277,19/06/2011 12:06,16484
557278,19/06/2011 12:08,13089
557279,19/06/2011 12:10,18077
557280,19/06/2011 12:19,16701
557281,19/06/2011 12:23,13632
557283,19/06/2011 12:26,16813
557284,19/06/2011 12:29,17377
557285,19/06/2011 12:31,15046
557286,19/06/2011 12:36,17879
557287,19/06/2011 12:47,18109
557289,19/06/2011 12:58,16880
557290,19/06/2011 13:01,16880
557291,19/06/2011 13:01,18230
557292,19/06/2011 13:06,17562
557293,19/06/2011 13:26,16326
557294,19/06/2011 13:28,13629
557295,19/06/2011 13:37,12724
557296,19/06/2011 13:51,15334
557297,19/06/2011 13:54,12421
557298,19/06/2011 13:55,17519
557299,19/06/2011 13:56,13047
557301,19/06/2011 14:08,15373
557302,19/06/2011 14:15,13102
557303,19/06/2011 14:36,12450
557304,19/06/2011 14:40,16326
557305,19/06/2011 14:42,13568
557306,19/06/2011 14:47,18062
557307,19/06/2011 14:56,14820
557308,19/06/2011 15:13,16744
557309,19/06/2011 15:15,16493
557310,19/06/2011 15:33,13240
557311,19/06/2011 15:36,15700
557312,19/06/2011 15:47,17001
557313,19/06/2011 15:56,13524
557314,19/06/2011 15:59,12541
557315,19/06/2011 16:02,15535
557316,19/06/2011 16:04,17299
557317,19/06/2011 16:07,12837
557318,19/06/2011 16:11,14911
557319,20/06/2011 08:23,15076
557320,20/06/2011 08:50,15854
557321,20/06/2011 08:50,15854
557322,20/06/2011 09:04,17444
557325,20/06/2011 09:44,15291
557326,20/06/2011 09:50,14194
557327,20/06/2011 09:50,14194
557328,20/06/2011 09:53,14646
557329,20/06/2011 10:13,17227
557330,20/06/2011 10:20,14291
557331,20/06/2011 10:21,14291
557332,20/06/2011 10:21,14291
557333,20/06/2011 10:25,17723
557349,20/06/2011 10:34,16717
557350,20/06/2011 10:41,16670
557351,20/06/2011 10:42,16670
557389,20/06/2011 11:03,15921
557397,20/06/2011 11:23,17897
557406,20/06/2011 11:30,15747
557407,20/06/2011 11:33,14701
557409,20/06/2011 11:34,15410
557410,20/06/2011 11:36,14701
557414,20/06/2011 11:42,15840
557416,20/06/2011 11:49,17809
557426,20/06/2011 12:06,15016
557427,20/06/2011 12:14,12429
557428,20/06/2011 12:24,17857
557429,20/06/2011 12:26,17857
557430,20/06/2011 12:27,16013
557431,20/06/2011 12:37,18260
557442,20/06/2011 12:53,14808
557464,20/06/2011 13:06,15301
557466,20/06/2011 13:08,13815
557468,20/06/2011 13:14,16713
557469,20/06/2011 13:18,12904
557470,20/06/2011 13:21,13798
557471,20/06/2011 13:27,15825
557472,20/06/2011 13:27,12432
557473,20/06/2011 13:28,17428
557474,20/06/2011 13:29,12432
557476,20/06/2011 13:41,18223
557477,20/06/2011 13:44,18223
557483,20/06/2011 14:17,12643
557484,20/06/2011 14:36,14796
557485,20/06/2011 14:38,15769
557488,20/06/2011 14:48,15581
557489,20/06/2011 14:58,12490
557490,20/06/2011 15:06,13199
557492,20/06/2011 15:08,13717
557498,20/06/2011 15:22,12971
557499,20/06/2011 15:25,16320
557503,20/06/2011 15:47,16839
557504,20/06/2011 15:48,16839
557509,20/06/2011 16:18,15389
557510,20/06/2011 16:19,17588
557513,20/06/2011 16:53,15700
557514,20/06/2011 16:58,14667
557517,20/06/2011 17:09,15125
557518,20/06/2011 17:14,15280
557523,21/06/2011 08:27,12971
557524,21/06/2011 09:18,12748
557525,21/06/2011 09:26,12759
557526,21/06/2011 09:30,14397
557527,21/06/2011 09:44,13941
557528,21/06/2011 09:49,17159
557529,21/06/2011 09:58,15189
557560,21/06/2011 10:37,15329
557568,21/06/2011 10:40,17629
557569,21/06/2011 10:46,12474
557570,21/06/2011 10:48,15998
557571,21/06/2011 10:53,12830
557572,21/06/2011 10:55,15061
557573,21/06/2011 10:56,15061
557577,21/06/2011 11:02,14606
557583,21/06/2011 11:07,14776
557595,21/06/2011 11:19,15507
557598,21/06/2011 11:33,14667
557601,21/06/2011 11:47,18252
557602,21/06/2011 11:57,14110
557603,21/06/2011 12:02,16526
557604,21/06/2011 12:03,15039
557605,21/06/2011 12:06,14911
557611,21/06/2011 12:35,17695
557612,21/06/2011 12:40,14460
557614,21/06/2011 13:22,16394
557615,21/06/2011 13:24,15498
557616,21/06/2011 13:25,12930
557617,21/06/2011 13:37,14543
557618,21/06/2011 13:38,14960
557619,21/06/2011 13:58,17757
557620,21/06/2011 13:58,14408
557621,21/06/2011 14:00,12444
557622,21/06/2011 14:15,17960
557623,21/06/2011 14:15,15498
557625,21/06/2011 14:23,15159
557626,21/06/2011 14:29,14175
557627,21/06/2011 14:30,12583
557628,21/06/2011 14:31,15311
557630,21/06/2011 14:53,13178
557631,21/06/2011 15:01,18229
557632,21/06/2011 15:07,17420
557633,21/06/2011 15:13,13750
557634,21/06/2011 15:24,15412
557635,21/06/2011 15:27,12748
557636,21/06/2011 15:41,17841
557639,21/06/2011 16:13,12933
557662,21/06/2011 17:51,13630
557667,22/06/2011 08:30,15606
557668,22/06/2011 09:02,17828
557669,22/06/2011 09:43,12674
557670,22/06/2011 10:11,12798
557671,22/06/2011 10:11,13849
557672,22/06/2011 10:13,16114
557673,22/06/2011 10:15,16180
557674,22/06/2011 10:19,16422
557676,22/06/2011 10:28,15804
557681,22/06/2011 10:31,14463
557734,22/06/2011 11:20,12684
557735,22/06/2011 11:30,16214
557736,22/06/2011 11:35,13420
557739,22/06/2011 11:43,13780
557742,22/06/2011 11:46,14911
557743,22/06/2011 11:59,18155
557744,22/06/2011 12:09,15194
557745,22/06/2011 12:16,15750
557746,22/06/2011 12:24,15059
557747,22/06/2011 12:25,13611
557748,22/06/2011 12:32,14527
557749,22/06/2011 12:44,13477
557750,22/06/2011 12:50,16841
557751,22/06/2011 12:56,14092
557752,22/06/2011 12:57,14092
557753,22/06/2011 13:00,17877
557754,22/06/2011 13:12,12432
557755,22/06/2011 13:14,14733
557757,22/06/2011 13:28,14606
557758,22/06/2011 13:28,17585
557759,22/06/2011 13:52,14156
557760,22/06/2011 13:57,12901
557761,22/06/2011 13:59,14214
557762,22/06/2011 14:01,15810
557763,22/06/2011 14:10,17669
557764,22/06/2011 14:21,13089
557765,22/06/2011 14:23,16247
557766,22/06/2011 14:24,16566
557767,22/06/2011 14:24,13089
557769,22/06/2011 14:38,16626
557770,22/06/2011 14:41,14643
557771,22/06/2011 14:43,15601
557772,22/06/2011 14:47,16458
557774,22/06/2011 15:00,13695
557775,22/06/2011 15:06,16966
557776,22/06/2011 15:07,14422
557781,22/06/2011 15:30,17389
557782,22/06/2011 15:41,14640
557783,22/06/2011 15:43,12748
557785,22/06/2011 15:50,14364
557786,22/06/2011 16:01,15550
557787,22/06/2011 16:16,15041
557788,22/06/2011 16:32,14088
557789,22/06/2011 16:32,12379
557790,22/06/2011 16:33,14099
557792,22/06/2011 16:44,16987
557793,22/06/2011 17:30,14998
557794,23/06/2011 09:08,16287
557795,23/06/2011 09:14,13881
557796,23/06/2011 09:15,13881
557797,23/06/2011 09:22,12919
557798,23/06/2011 09:38,16187
557799,23/06/2011 09:53,14854
